Province,DateTime,Wind,Temp
Suratthani,2020-08-08 13:00 Local,235° @ 12,29.8
Suratthani,2020-08-08 16:00 Local,230° @ 17,28.5
Suratthani,2020-08-08 19:00 Local,210° @ 10,25.8
Suratthani,2020-08-08 22:00 Local,210° @ 12,25
Suratthani,2020-08-09 01:00 Local,195° @ 10,24.5
Suratthani,2020-08-09 04:00 Local,205° @ 10,24.5
Suratthani,2020-08-09 07:00 Local,190° @ 9,25.2
Suratthani,2020-08-09 10:00 Local,220° @ 13,27.9
Suratthani,2020-08-09 13:00 Local,225° @ 17,31.5
Suratthani,2020-08-09 16:00 Local,230° @ 19,29.5
Suratthani,2020-08-09 19:00 Local,220° @ 13,26.6
Suratthani,2020-08-09 22:00 Local,210° @ 10,25.6
Suratthani,2020-08-10 01:00 Local,200° @ 8,25.1
Suratthani,2020-08-10 04:00 Local,215° @ 9,24.9
Suratthani,2020-08-10 07:00 Local,230° @ 5,25.5
Suratthani,2020-08-10 10:00 Local,220° @ 10,27.9
Suratthani,2020-08-10 13:00 Local,250° @ 8,28.4
Suratthani,2020-08-10 16:00 Local,275° @ 13,29.8
Suratthani,2020-08-10 19:00 Local,250° @ 7,26.2
Suratthani,2020-08-10 22:00 Local,205° @ 8,25.9
Suratthani,2020-08-11 01:00 Local,215° @ 8,25.5
Suratthani,2020-08-11 04:00 Local,200° @ 9,24.9
Suratthani,2020-08-11 07:00 Local,215° @ 8,25.2
Suratthani,2020-08-11 10:00 Local,215° @ 15,29.6
Suratthani,2020-08-11 13:00 Local,240° @ 12,31.3
Suratthani,2020-08-11 16:00 Local,245° @ 13,30.2
Suratthani,2020-08-11 19:00 Local,245° @ 10,26.7
Suratthani,2020-08-11 22:00 Local,215° @ 9,25.8
Suratthani,2020-08-12 01:00 Local,195° @ 7,25.2
Suratthani,2020-08-12 04:00 Local,215° @ 9,24.8
Suratthani,2020-08-12 07:00 Local,225° @ 8,25.2
Suratthani,2020-08-12 10:00 Local,215° @ 14,29.4
Suratthani,2020-08-12 13:00 Local,215° @ 15,31.3
